COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,complaint_lat,complaint_lon,LOCATION,Property Name,Address,ZIP Code,Primary Property Type,ENERGY STAR Score,Total GHG Emissions (Metric Tons CO2e),energy_lat,energy_lon
601291190,Construction and Demolition,30 W CHICAGO AVE,30,,W,CHICAGO,AVE,425726,2023-01-04T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-06T00:00:00Z,41.8967697344,-87.62944835451,POINT (-87.629448354514 41.896769734399),HENRY,4250 N SAINT LOUIS AVE,60618,K-12 SCHOOL,83.0,322.8,41.896554,-87.629193
601310336,Noise Complaint,2112 W PETERSON AVE,2112,,W,PETERSON,AVE,417325,2023-02-23T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-02-27T00:00:00Z,41.99072921796,-87.6829794536,POINT (-87.682979453599 41.990729217961),400 NORTH LASALLE CONDOMINIUM ASSOCIATION,400 N LASALLE DRIVE,60654,MULTIFAMILY HOUSING,62.0,2962.3,41.990729,-87.682979
601308172,Air Pollution Work Order,6040 N KILPATRICK AVE,6040,,N,KILPATRICK,AVE,3308,2023-02-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-21T00:00:00Z,41.99117332317,-87.74599136728,POINT (-87.74599136728 41.991173323165),WICKER PARK CONNECTION,1664 W DIVISION,60622,MULTIFAMILY HOUSING,28.0,542.3,41.991173,-87.745991
601365145,Noise Complaint,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-05-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-30T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601365145,Noise Complaint,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-05-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-30T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601440764,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,: Industrial fan is incredibly loud and shakes the floors in my apartment and has made wall mounted shelving fall down. Please help!,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),ASPIRE,2111 S WABASH,60616,MULTIFAMILY HOUSING,68.0,1518.6,41.966756,-87.654648
601440764,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,: Industrial fan is incredibly loud and shakes the floors in my apartment and has made wall mounted shelving fall down. Please help!,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),BVM HALL/SES-ID#175895,6364 N SHERIDAN RD,60660,OFFICE,83.0,570.1,41.967376,-87.654882
601440764,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,: Industrial fan is incredibly loud and shakes the floors in my apartment and has made wall mounted shelving fall down. Please help!,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),(IL392) - TRIBUNE TOWER (435 N MICHIGAN AVENUE),435 N MICHIGAN AVENUE,60611,MULTIFAMILY HOUSING,74.0,4084.6,41.966667,-87.654942
601362184,Construction and Demolition,5500 N SHERIDAN RD,5500,,N,SHERIDAN,RD,3308,2023-05-23T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-24T00:00:00Z,41.9819633825,-87.65528993824,POINT (-87.655289938243 41.981963382501),133 N JEFFERSON,133 N JEFFERSON,60661,OFFICE,73.0,394.3,41.981547,-87.654983
601411967,Air Pollution Work Order,770 N LA SALLE DR,770,,N,LA SALLE,DR,249349,2023-08-09T00:00:00Z,"Significant amount of exhaust comes from their kitchen vent, right on to people walking by at Chicago and lasalle. Seems excessive and unreasonable",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-08-10T00:00:00Z,41.89656175017,-87.63285548263,POINT (-87.632855482633 41.896561750165),THORP O,6024 W WARWICK AVE,60634,K-12 SCHOOL,15.0,753.4,41.897254,-87.632868
601411967,Air Pollution Work Order,770 N LA SALLE DR,770,,N,LA SALLE,DR,249349,2023-08-09T00:00:00Z,"Significant amount of exhaust comes from their kitchen vent, right on to people walking by at Chicago and lasalle. Seems excessive and unreasonable",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-08-10T00:00:00Z,41.89656175017,-87.63285548263,POINT (-87.632855482633 41.896561750165),21 W GOETHE,21 W GOETHE STREET,60610,MULTIFAMILY HOUSING,60.0,1432.8,41.896803,-87.632566
601398616,Air Pollution Work Order,162 E ONTARIO ST,162,,E,ONTARIO,ST,3308,2023-07-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-20T00:00:00Z,41.89346946765,-87.62289419026,POINT (-87.622894190259 41.893469467647),AINSLIE PARK CONDOMINIUM ASSOCIATION,840-846 W AINSLIE ST,60640,MULTIFAMILY HOUSING,76.0,308.6,41.893251,-87.622792
601398616,Air Pollution Work Order,162 E ONTARIO ST,162,,E,ONTARIO,ST,3308,2023-07-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-20T00:00:00Z,41.89346946765,-87.62289419026,POINT (-87.622894190259 41.893469467647),"WASHINGTON FRANKLIN, LLC",309 W WASHINGTON ST,60606,OFFICE,71.0,687.8,41.893469,-87.622894
601398616,Air Pollution Work Order,162 E ONTARIO ST,162,,E,ONTARIO,ST,3308,2023-07-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-20T00:00:00Z,41.89346946765,-87.62289419026,POINT (-87.622894190259 41.893469467647),3300 LAKE SHORE DRIVE CONDOMINIUM ASSOCIATION,3300 N LAKE SHORE DRIVE,60657,MULTIFAMILY HOUSING,62.0,776.9,41.892514,-87.622835
601442860,Construction and Demolition,7250 S SOUTH SHORE DR,7250,,S,SOUTH SHORE,DR,13776,2023-09-27T00:00:00Z,PER CALLER- THERE ARE SOME MEN WORKING ON A BUILDING THAT KEEP THROWINGCONSTRUCTION DEBRIS FROM THE REAR AND SIDE OF THE BUILDING. THE DEBRIS IS HITTING VEHICLES AS THEYDRIVE BY AND VEHICLES PARKED IN THE REAR BY THE ALLEY. THEY HAVE DEBRIS THAT IS NOT FALLING INTOTHE DUMPSTER AS WELL.,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-27T00:00:00Z,41.76448370443,-87.56121061918,POINT (-87.561210619176 41.764483704432),PARK COMMUNITY CHURCH,1001 N CROSBY ST,60610,WORSHIP FACILITY,19.0,404.1,41.76391,-87.560641
601442860,Construction and Demolition,7250 S SOUTH SHORE DR,7250,,S,SOUTH SHORE,DR,13776,2023-09-27T00:00:00Z,PER CALLER- THERE ARE SOME MEN WORKING ON A BUILDING THAT KEEP THROWINGCONSTRUCTION DEBRIS FROM THE REAR AND SIDE OF THE BUILDING. THE DEBRIS IS HITTING VEHICLES AS THEYDRIVE BY AND VEHICLES PARKED IN THE REAR BY THE ALLEY. THEY HAVE DEBRIS THAT IS NOT FALLING INTOTHE DUMPSTER AS WELL.,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-27T00:00:00Z,41.76448370443,-87.56121061918,POINT (-87.561210619176 41.764483704432),50 EAST CHESTNUT CONDOMINIUM ASSOCIATION,50 EAST CHESTNUT STREET,60611,MULTIFAMILY HOUSING,13.0,1165.7,41.764268,-87.560997
601460920,Vehicle Idling Work Order,1136 W LAWRENCE AVE,1136,,W,LAWRENCE,AVE,84397,2023-10-26T00:00:00Z,: Semi Trucks idling at Clifton &amp; Lawrence. This truck is associated with the construction work taking place at the Lawrence Red Line Station. A total of 6 trucks idling at a time. This takes place 7 days a week and in early.&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-26T00:00:00Z,41.9691447935,-87.65910171893,POINT (-87.659101718929 41.969144793495),"THE SELFHELP HOME, INC",908 W ARGYLE ST,60640,SENIOR LIVING COMMUNITY,14.0,1520.3,41.968724,-87.659414
601478430,Air Pollution Work Order,3030 W 21ST PL,3030,,W,21ST,PL,249349,2023-12-04T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-12-05T00:00:00Z,41.8528399696,-87.70163084376,POINT (-87.701630843762 41.852839969599),BEASLEY,5255 S STATE ST,60609,K-12 SCHOOL,5.0,1390.8,41.85284,-87.701631
601441914,Air Pollution Work Order,5025 S WOODLAWN AVE,5025,,S,WOODLAWN,AVE,8386,2023-09-25T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.80330875851,-87.59657243784,POINT (-87.596572437836 41.803308758511),525 WEST MONROE,525 WEST MONROE STREET,60661,OFFICE,78.0,6217.5,41.802889,-87.59686
601441914,Air Pollution Work Order,5025 S WOODLAWN AVE,5025,,S,WOODLAWN,AVE,8386,2023-09-25T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.80330875851,-87.59657243784,POINT (-87.596572437836 41.803308758511),2 EAST ERIE CONDOMINIUM ASSOCIATION,2 EAST ERIE STREET,60611,MULTIFAMILY HOUSING,17.0,,41.803159,-87.596864
601461252,Noise Complaint,720 N STATE ST,720,,N,STATE,ST,417325,2023-10-27T00:00:00Z,"This site has been reported numerous times over the past year. The previous address entered was 1 West Superior (location of parking deck); however, the ventilation equipment is for the Tzuco restaurant located at 720 N State.",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-30T00:00:00Z,41.89563627196,-87.62832032238,POINT (-87.628320322382 41.895636271961),LAKE PARK PLAZA CONDOMINIUM ASSOCIATION,3930 N PINE GROVE AVE,60613,MULTIFAMILY HOUSING,73.0,2684.9,41.895568,-87.628252
601461252,Noise Complaint,720 N STATE ST,720,,N,STATE,ST,417325,2023-10-27T00:00:00Z,"This site has been reported numerous times over the past year. The previous address entered was 1 West Superior (location of parking deck); however, the ventilation equipment is for the Tzuco restaurant located at 720 N State.",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-30T00:00:00Z,41.89563627196,-87.62832032238,POINT (-87.628320322382 41.895636271961),1000 S CLARK (KS50),1000 S CLARK ST,60605,MULTIFAMILY HOUSING,49.0,2803.5,41.895869,-87.628033
601366008,Noise Complaint,434 W MELROSE ST,434,,W,MELROSE,ST,417325,2023-05-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-31T00:00:00Z,41.94129619035,-87.64080486242,POINT (-87.640804862416 41.941296190352),UNIVERSAL CITY,9510 S CONSTANCE AVE,60617,MULTIFAMILY HOUSING,88.0,760.2,41.94107,-87.641354
601366008,Noise Complaint,434 W MELROSE ST,434,,W,MELROSE,ST,417325,2023-05-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-31T00:00:00Z,41.94129619035,-87.64080486242,POINT (-87.640804862416 41.941296190352),"RMD -15094 CHICAGO (LURIE), IL",211 EAST GRAND,60611,HOTEL,56.0,1039.8,41.941292,-87.641132
601385652,Illegal Dumping Work Order,740 S FEDERAL ST,740,,S,FEDERAL,ST,129151,2023-06-27T00:00:00Z,"white pick up truck with a black loading bed. ""northshore truck &amp; equip"" logo on the back. construction project behind 728 s dearborn on s federal st",DEPT. OF PUBLIC HEALTH,Resolved,2023-06-28T00:00:00Z,41.87281694796,-87.62976511674,POINT (-87.629765116741 41.872816947958),"03181AS - CHICAGO, IL",87 W 87TH STREET,60620,SUPERMARKET/GROCERY STORE,45.0,1860.6,41.873033,-87.630486
601422854,Water Pollution,4100 N MARINE DR,4100,,N,MARINE,DR,3308,2023-08-26T00:00:00Z,"There are multiple vehicles on Bittersweet that oil changes are being performed on daily, with the used oil, and other fluids, being dumped down the storm drains many times a day.",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-28T00:00:00Z,41.95580658035,-87.64571677969,POINT (-87.645716779692 41.955806580347),PROVIDENT HOSPITAL,500 E 51ST ST,60615,HOSPITAL (GENERAL MEDICAL & SURGICAL),3.0,8893.1,41.955807,-87.645717
601326013,Service Stations/Storage Tanks Work Order,148 N CANAL ST,148,,N,CANAL,ST,84397,2023-03-29T00:00:00Z,: 20 propane tanks under the Metra tracks at Lake and Clinton.,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-29T00:00:00Z,41.88457102455,-87.63994532691,POINT (-87.639945326907 41.884571024551),THE SHORE MANOR,5858 N SHERIDAN RD,60660,MULTIFAMILY HOUSING,73.0,398.7,41.885084,-87.639667
601443494,Noise Complaint,111 E CHESTNUT ST,111,,E,CHESTNUT,ST,417325,2023-09-27T00:00:00Z,"Noise at 2:30 am coming from 111 E Chestnut, Ms. Foh resides at The Clare located at 55 East Pearson.",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-09-29T00:00:00Z,41.89826161909,-87.62516469194,POINT (-87.62516469194 41.898261619089),HAUGAN,4540 N HAMLIN AVE,60625,K-12 SCHOOL,47.0,778.5,41.898489,-87.624553
601336327,Noise Complaint,725 S WELLS ST,725,,S,WELLS,ST,417325,2023-04-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-14T00:00:00Z,41.8728233617,-87.6334446048,POINT (-87.633444604796 41.872823361702),6101 NORTH CLARK,6101 NORTH CLARK STREET,60660,MULTIFAMILY HOUSING,,218.0,41.873256,-87.633454
601336327,Noise Complaint,725 S WELLS ST,725,,S,WELLS,ST,417325,2023-04-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-14T00:00:00Z,41.8728233617,-87.6334446048,POINT (-87.633444604796 41.872823361702),"1547 CSR-CHICAGO WELLS, LLC",725 S WELLS,60607,DATA CENTER,,1620.0,41.872586,-87.633252
601469267,Noise Complaint,1913 W FLETCHER ST,1913,,W,FLETCHER,ST,437489,2023-11-11T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-14T00:00:00Z,41.93857454823,-87.67646996977,POINT (-87.67646996977 41.938574548232),CUNEO HALL-ID# 254160,6430 N KENMORE AVE,60626,OFFICE,83.0,264.4,41.939244,-87.675773
601479826,Asbestos Work Order,2727 W WINONA ST,2727,,W,WINONA,ST,379542,2023-12-06T00:00:00Z,"Based on the garbage in their dumpster last week, a few people believe that the church located at 2727 W. Winona removed asbestos floor tiles on the first floor and stairway and disposed of the cracked tiles in their dumpster. The floor tile next to their gymnasium on the south side of the building is the area in question. Their dumpster was full of tiles that resembled old tiles that looked like asbestos tile. I highly doubt they did this legally or using a professional abatement company. The replacement tile should be obvious if installed now or the floor and stair is bare and can be viewed if you act quickly.",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-12T00:00:00Z,41.97465335317,-87.69752945714,POINT (-87.69752945714 41.974653353169),RESIDE ON SURF,425 WEST SURF STREET,60657,MULTIFAMILY HOUSING,87.0,554.5,41.974653,-87.697529
601415527,Vehicle Idling Work Order,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601415527,Vehicle Idling Work Order,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601433008,Noise Complaint,3436 W WILSON AVE,3436,,W,WILSON,AVE,417325,2023-09-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-13T00:00:00Z,41.96485521836,-87.71483050628,POINT (-87.714830506282 41.964855218362),COBBLER SOUARE LOFTS (CO34),1350 WELLS ST,60610,MULTIFAMILY HOUSING,65.0,1368.3,41.964855,-87.714831
601352278,Noise Complaint,3657 N PINE GROVE AVE,3657,,N,PINE GROVE,AVE,417325,2023-05-08T00:00:00Z,CALLER SAYS THE NOISE IS COMING FROM THE ROOFTOP OF THE BUILDING AND SECURITY AT THAT BUILDING TOLD THE CALLER ITS THE GYMS FAN THE GYM SAID THEY CANT TURN IT OFF UNTIL THE MORNING,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-10T00:00:00Z,41.9495254815,-87.64635856002,POINT (-87.646358560019 41.949525481496),221 E WALTON CONDOMINIUM ASSOCIATION,221 E WALTON PL,60611,MULTIFAMILY HOUSING,20.0,392.8,41.950214,-87.645635
601422829,Air Pollution Work Order,340 W SUPERIOR ST,340,,W,SUPERIOR,ST,249349,2023-08-25T00:00:00Z,"Caller has been complaining about construction fumes. Workers laying asphalt. Work has been going on for months. Fumes are coming through the ventilation. Previous SR#SR23-00929989. Issue has not been resolved. Caller spoke with Investigator Natalie from Conservation, and has not been able to get in contact with her since then.",DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-08-28T00:00:00Z,41.89566277188,-87.63722071498,POINT (-87.637220714979 41.895662771878),PARKER AT FULTON MARKET,730 W COUCH PL,60661,MULTIFAMILY HOUSING,57.0,1551.0,41.895663,-87.637221
601422829,Air Pollution Work Order,340 W SUPERIOR ST,340,,W,SUPERIOR,ST,249349,2023-08-25T00:00:00Z,"Caller has been complaining about construction fumes. Workers laying asphalt. Work has been going on for months. Fumes are coming through the ventilation. Previous SR#SR23-00929989. Issue has not been resolved. Caller spoke with Investigator Natalie from Conservation, and has not been able to get in contact with her since then.",DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-08-28T00:00:00Z,41.89566277188,-87.63722071498,POINT (-87.637220714979 41.895662771878),RUIZ,2410 S LEAVITT ST,60608,K-12 SCHOOL,15.0,583.7,41.896293,-87.637313
601421388,Water Pollution,800 W SUPERIOR ST,800,,W,SUPERIOR,ST,379542,2023-08-23T00:00:00Z,This has happened many times before&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-24T00:00:00Z,41.8956675745,-87.64777938019,POINT (-87.647779380193 41.895667574498),HERNANDEZ,3510 W 55TH ST,60632,K-12 SCHOOL,65.0,588.2,41.896378,-87.647891
601429821,Noise Complaint,2026 N CLARK ST,2026,,N,CLARK,ST,129151,2023-09-06T00:00:00Z,"My building says it is their exhaust fan. It never stops - it goes 24/7 for over a year. It is much too loud to be working normally. I would truly appreciate any help your office could offer. First recording is March, second from today 9/6/23&nbsp;Clayton Residential Home - there is a very large exhaust fan off the alley on the back left (SW) side that can be heard at the next building - 2020 N. Lincoln Park West&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-09-06T00:00:00Z,41.91922593711,-87.63677565479,POINT (-87.63677565479 41.919225937113),ONNI 200 LASALLE,200 N LASALLE AVE,60601,OFFICE,80.0,4249.0,41.919357,-87.636534
601429821,Noise Complaint,2026 N CLARK ST,2026,,N,CLARK,ST,129151,2023-09-06T00:00:00Z,"My building says it is their exhaust fan. It never stops - it goes 24/7 for over a year. It is much too loud to be working normally. I would truly appreciate any help your office could offer. First recording is March, second from today 9/6/23&nbsp;Clayton Residential Home - there is a very large exhaust fan off the alley on the back left (SW) side that can be heard at the next building - 2020 N. Lincoln Park West&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-09-06T00:00:00Z,41.91922593711,-87.63677565479,POINT (-87.63677565479 41.919225937113),DIVERSEY III LLC,424 W DIVERSEY PKWY,60614,MULTIFAMILY HOUSING,94.0,546.0,41.918959,-87.636536
601469254,Construction and Demolition,645 W HUTCHINSON ST,645,,W,HUTCHINSON,ST,379542,2023-11-09T00:00:00Z,"645 Hutchinson is doing some construction and has temporary fencing that has fallen down around the entire property and blocking the sidewalk, making it impossible to pass on with a walker or wheelchair. It’s dangerous",DEPT. OF PUBLIC HEALTH,Resolved,2023-11-13T00:00:00Z,41.95924378935,-87.64686319053,POINT (-87.646863190525 41.959243789354),GARFIELD CENTER,10 S KEDZIE AVE,60612,OFFICE,41.0,759.8,41.958551,-87.646626
601342128,Air Pollution Work Order,2715 N CICERO AVE,2715,,N,CICERO,AVE,417337,2023-04-24T00:00:00Z,": The dust encompasses the entire building,12 months submitted video to management. The complaints of all residents have fallen of deaf ears! I have needed medical attention due to this dust, using an inhaler. Can not breathe, Help Us. Thank you",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-25T00:00:00Z,41.93012656883,-87.74638853895,POINT (-87.746388538949 41.930126568826),ACME HOTEL COMPANY,15 E OHIO ST,60611,HOTEL,82.0,544.8,41.930127,-87.746389
601381434,Air Pollution Work Order,427 S LA SALLE ST,427,,S,LA SALLE,ST,249349,2023-06-21T00:00:00Z,Grinding and/or Saw cutting on scaffolding SE corner Ida B. Wells Drive,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-21T00:00:00Z,41.87621600724,-87.63160213552,POINT (-87.631602135522 41.876216007244),534 WEST STRATFORD,532 - 536 WEST STRATFORD PLACE,60657,MULTIFAMILY HOUSING,96.0,574.5,41.876216,-87.631602
601377346,Noise Complaint,228 W HILL ST,228,,W,HILL,ST,129151,2023-06-14T00:00:00Z,these noises have persisted for 4 months making it difficult to sleep and work. The management company has done very little to rectify the situation and refuses to accommodate requests by us to make this better.&nbsp;,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-06-15T00:00:00Z,41.90219892638,-87.63564922164,POINT (-87.635649221642 41.902198926376),(IL0508) - PARK PLACE TOWER I CONDOMINIUM (655 W IRVING PARK RD ),655 W IRVING PARK RD,60613,MULTIFAMILY HOUSING,30.0,6856.8,41.902199,-87.635649
601476135,Air Pollution Work Order,2140 N LINCOLN PARK WEST,2140,,N,LINCOLN PARK WEST,,379542,2023-11-28T00:00:00Z,Building manager at 2131 N Clark is reporting the construction taking place behind his building (roughly 2140-2144 N Lincoln Park West). The dust from the construction is getting all over the neighbor's property and vehicles. The building manager does not believe the proper mitigation is taking place. Building manager name at 2131 N Clark is Jeff Wysong and his phone number 561-693-8213. He has more info if anyone can give him a call when you head out to the site.,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-04T00:00:00Z,41.92139231391,-87.6365862363,POINT (-87.636586236299 41.92139231391),JAMIESON,5650 N MOZART ST,60659,K-12 SCHOOL,50.0,575.5,41.920829,-87.636569
601476135,Air Pollution Work Order,2140 N LINCOLN PARK WEST,2140,,N,LINCOLN PARK WEST,,379542,2023-11-28T00:00:00Z,Building manager at 2131 N Clark is reporting the construction taking place behind his building (roughly 2140-2144 N Lincoln Park West). The dust from the construction is getting all over the neighbor's property and vehicles. The building manager does not believe the proper mitigation is taking place. Building manager name at 2131 N Clark is Jeff Wysong and his phone number 561-693-8213. He has more info if anyone can give him a call when you head out to the site.,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-04T00:00:00Z,41.92139231391,-87.6365862363,POINT (-87.636586236299 41.92139231391),53100507--CHICAGO,5353 N ELSTON,60630,SUPERMARKET/GROCERY STORE,67.0,1562.5,41.921392,-87.636586
601476135,Air Pollution Work Order,2140 N LINCOLN PARK WEST,2140,,N,LINCOLN PARK WEST,,379542,2023-11-28T00:00:00Z,Building manager at 2131 N Clark is reporting the construction taking place behind his building (roughly 2140-2144 N Lincoln Park West). The dust from the construction is getting all over the neighbor's property and vehicles. The building manager does not believe the proper mitigation is taking place. Building manager name at 2131 N Clark is Jeff Wysong and his phone number 561-693-8213. He has more info if anyone can give him a call when you head out to the site.,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-04T00:00:00Z,41.92139231391,-87.6365862363,POINT (-87.636586236299 41.92139231391),LAKEVIEW EAST COOPERATIVE,707 W WAVELAND AVE,60613,MULTIFAMILY HOUSING,26.0,1516.7,41.921111,-87.636578
601413439,Noise Complaint,670 W DIVERSEY PKWY,670,,W,DIVERSEY,PKWY,3308,2023-08-11T00:00:00Z,&nbsp;Truck is idling for over 25 minutes while driver is offloading goods. I have video of the incident,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328838647,-87.64627175169,POINT (-87.646271751687 41.932883864695),SCHATZ BUILDING,610 N FAIRBANKS CT,60611,RETAIL STORE,,233.3,41.933474,-87.645599
601294131,Noise Complaint,1320 W FULLERTON AVE,1320,,W,FULLERTON,AVE,129151,2023-01-11T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-18T00:00:00Z,41.9253573581,-87.66138854382,POINT (-87.661388543818 41.925357358101),MICHIGAN BEACH APARTMENTS,7251 S SOUTH SHORE DRIVE,60649,MULTIFAMILY HOUSING,24.0,1577.3,41.925357,-87.661389
601293202,Air Pollution Work Order,4030 N MILWAUKEE AVE,4030,,N,MILWAUKEE,AVE,10937,2023-01-10T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-01-10T00:00:00Z,41.95392596854,-87.74839367575,POINT (-87.74839367575 41.953925968536),CC CARE (COMMUNITY CARE CENTER),4314 S WABASH AVE,60653,SENIOR LIVING COMMUNITY,56.0,482.5,41.953804,-87.747734
601442210,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-26T00:00:00Z,They have a vent fan that runs up the side of our building and sits on the roof. We have been told that the only reason it hasnt been fixed is because it would take too much time / money,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),ASPIRE,2111 S WABASH,60616,MULTIFAMILY HOUSING,68.0,1518.6,41.966756,-87.654648
601442210,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-26T00:00:00Z,They have a vent fan that runs up the side of our building and sits on the roof. We have been told that the only reason it hasnt been fixed is because it would take too much time / money,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),BVM HALL/SES-ID#175895,6364 N SHERIDAN RD,60660,OFFICE,83.0,570.1,41.967376,-87.654882
601442210,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-26T00:00:00Z,They have a vent fan that runs up the side of our building and sits on the roof. We have been told that the only reason it hasnt been fixed is because it would take too much time / money,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),(IL392) - TRIBUNE TOWER (435 N MICHIGAN AVENUE),435 N MICHIGAN AVENUE,60611,MULTIFAMILY HOUSING,74.0,4084.6,41.966667,-87.654942
